"ID","LONGDISTANCE","INTERNATIONAL","LOCAL","DROPPED","PAYMETHOD","LOCALBILLTYPE","LONGDISTANCEBILLTYPE","USAGE","RATEPLAN","GENDER","STATUS","CHILDREN","ESTINCOME","CAROWNER","AGE","CHURN"
"3709","4","0","91","1","CC","Budget","Standard","96","3","M","M","1","67388.00","N","53.12","T"
"3710","17","0","106","0","Auto","FreeLocal","Standard","123","2","F","S","1","12374.90","Y","33.493333","T"
"3711","8","0","37","0","CH","FreeLocal","Standard","46","2","F","M","2","69133.90","Y","26.833333","F"
"3712","3","0","11","1","CC","Budget","Standard","15","1","M","M","0","84166.10","N","54.013333","T"
"3714","2","0","50","0","Auto","Budget","Standard","52","1","F","M","2","30998.80","N","40.96","F"
"3715","12","0","163","0","CC","Budget","Intnl_discount","200","2","M","M","2","59613.10","N","34.32","T"
"3717","4","0","91","1","CC","Budget","Standard","96","4","M","M","0","67388.00","N","53.12","T"
"3721","24","0","73","0","CH","FreeLocal","Standard","97","2","M","M","2","45429.70","Y","61.713333","T"
"3723","3","0","11","1","CC","Budget","Standard","15","1","M","M","1","84166.10","N","54.013333","T"
"3724","5","7","23","0","Auto","Budget","Standard","35","2","M","S","1","78554.20","N","16.70","F"
"3727","2","0","24","0","CH","Budget","Intnl_discount","27","4","F","M","2","49745.30","N","47.966667","F"
"3730","1","0","83","0","CC","FreeLocal","Intnl_discount","84","2","F","M","2","98003.70","Y","26.273333","F"
"3731","3","8","5","0","CC","Budget","Intnl_discount","16","4","M","S","0","89142.70","N","53.693333","T"
"3732","20","0","106","0","Auto","FreeLocal","Intnl_discount","127","4","F","S","0","74530.80","N","63.086667","F"
"3739","22","0","82","0","CC","Budget","Intnl_discount","104","2","F","M","2","76289.20","N","48.206667","F"
"3741","11","0","5","0","CC","Budget","Standard","17","1","M","M","1","66931.90","N","63.933333","T"
"3742","8","0","99","0","CC","FreeLocal","Standard","108","4","F","M","2","9309.57","Y","25.44","F"
"3752","13","0","96","0","CC","FreeLocal","Standard","110","3","F","M","2","90271.60","N","44.926667","F"
"3760","3","0","25","1","CC","Budget","Intnl_discount","29","1","F","S","0","15989.30","N","61.693333","T"
"3767","21","0","85","0","CC","Budget","Intnl_discount","107","2","F","M","2","36647.90","N","49.986667","F"
"3768","3","0","37","0","CH","Budget","Intnl_discount","40","1","F","S","0","64319.20","N","41.226667","T"
"3769","20","0","9","0","Auto","Budget","Intnl_discount","29","2","F","S","1","73338.00","N","48.246667","F"
"3770","3","0","40","0","CC","FreeLocal","Standard","44","3","F","S","0","433.74","N","60.746667","T"
"3773","20","4","117","0","CH","Budget","Intnl_discount","142","1","M","M","2","10708.30","N","26.026667","F"
"3779","13","0","8","0","CH","FreeLocal","Standard","22","2","F","S","2","16938.50","N","42.00","F"
"3782","0","0","15","0","CC","FreeLocal","Standard","15","1","F","M","0","55221.00","N","46.00","F"
"3783","28","0","60","0","Auto","FreeLocal","Standard","89","1","F","M","1","8073.11","N","47.00","F"
"3785","28","0","97","0","CC","FreeLocal","Standard","125","4","M","S","1","24141.50","Y","17.006667","T"
"3786","29","0","40","0","CC","Budget","Intnl_discount","70","3","M","S","2","63152.60","Y","63.173333","F"
"3788","29","0","9","0","CC","Budget","Intnl_discount","38","2","M","S","2","72084.70","N","55.64","F"
"3789","13","0","40","0","CC","Budget","Standard","53","1","F","S","0","42760.50","N","48.00","F"
"3790","23","0","10","0","Auto","Budget","Intnl_discount","34","1","F","S","1","49072.00","N","52.646667","F"
"3791","16","0","126","0","CC","FreeLocal","Standard","142","4","F","M","0","27371.80","Y","62.00","F"
"3798","0","0","11","0","Auto","FreeLocal","Intnl_discount","12","2","M","S","0","90321.60","N","28.00","F"
"3799","18","0","136","0","CC","FreeLocal","Standard","154","1","M","D","0","90478.60","N","54.553333","T"
"3800","8","0","13","0","CH","Budget","Standard","21","2","F","M","2","56187.00","N","43.00","F"
"3801","6","0","6","0","CC","Budget","Standard","13","2","M","M","1","28313.10","N","20.893333","F"
"3803","29","0","45","0","CH","FreeLocal","Standard","75","2","M","M","2","29616.00","N","49.426667","F"
"3805","24","0","22","0","CC","FreeLocal","Standard","47","1","M","M","0","19732.80","N","50.673333","F"
"3806","2","0","28","0","CC","FreeLocal","Standard","31","2","M","S","1","41690.50","Y","14.64","F"
"3808","26","0","32","1","CC","Budget","Standard","59","1","M","S","2","96.33","N","56.473333","F"
"3821","0","0","28","0","CC","FreeLocal","Standard","29","4","F","S","0","78851.30","N","48.373333","T"
"3823","28","0","45","0","CH","Budget","Standard","74","4","F","M","0","83891.90","Y","61.02","T"
"3824","26","0","12","0","CC","FreeLocal","Standard","38","4","F","M","2","28220.80","N","38.766667","T"
